id,period,sheet_name,source_row,date_display,start_date,end_date,year,title,category,item_kind,count,verification_status,public_note
TV00697,2. Dönem (1996–2000),2. DÖNEM,493,19-24 Eylül,2000-09-19,2000-09-24,2000,"Kathilena Statkakou, Saba Altınsay ile Mübadele’ye Yolculuk: Merhaba Doğduğum Toprak (Girit) Gezisi",Gezi,event,1,verified,
TV00698,2. Dönem (1996–2000),2. DÖNEM,494,21-24 Eylül,2000-09-21,2000-09-24,2000,Prof. Dr. Mehmet Özdoğan ve Rifat Ergeç ile Urfa-Harran-Antep Gezisi,Gezi,event,1,verified,
TV00699,2. Dönem (1996–2000),2. DÖNEM,495,24 Eylül,2000-09-24,,2000,Barajlar ve Tarihi Miras Toplantısı – Gaziantep [İŞBİRLİĞİ VAR MI?],Diğer Etkinlik,event,1,verified,
TV00700,2. Dönem (1996–2000),2. DÖNEM,496,26 Eylül,2000-09-26,,2000,“Merhaba Atina/Here İstanbul” Sergisinin Açılışı – [Pamukbank İle],Sergi,event,1,verified,
TV00701,2. Dönem (1996–2000),2. DÖNEM,497,26 Eylül,2000-09-26,,2000,BBM’nde Yunanca Seminerlerinin Başlaması,Seminer,event,1,verified,
TV00702,2. Dönem (1996–2000),2. DÖNEM,497,26 Eylül,2000-09-26,,2000,"Yurt  Carlo M. Cippola, Neşeli Öyküler",Yayın (Vakıf),publication,1,verified,
TV00703,2. Dönem (1996–2000),2. DÖNEM,499,26 Eylül,2000-09-26,,2000,Tarihçe 3. Sayı,çift******* olarak kaydedilmiş ancak diğerinin nerede olduğunu bulamadım.,publication,,verified,
TV00704,2. Dönem (1996–2000),2. DÖNEM,500,26 Eylül,2000-09-26,,2000,"Toplumsal Tarih 81. Sayı, “İstanbul’u Sarsan Gece: 6/7 Eylül 1955”",Dergi (Toplumsal Tarih),publication,1,verified,
TV00705,2. Dönem (1996–2000),2. DÖNEM,503,4 Ekim,2000-10-04,,2000,Güncelin Tarihi Konferans Dizisi – Ankara (Mülkiyeliler Birliği ile) KİM?????,Konferans/Söyleşi,event,1,verified,
TV00706,2. Dönem (1996–2000),2. DÖNEM,504,7 Ekim,2000-10-07,,2000,“Zeugma Yalnız Değil” Toplantısı – Darphane (Barajlar ve Kültürel Miras STK İzleme Kurulu),Diğer Etkinlik,event,1,verified,
TV00707,2. Dönem (1996–2000),2. DÖNEM,505,8 Ekim,2000-10-08,,2000,M. Ali Aybar Anısına “Türkiye’de Anayasayı Değiştirme Çabaları” Sempozyumu,Sempozyum,event,1,verified,
TV00708,2. Dönem (1996–2000),2. DÖNEM,506,13-14 Ekim,2000-10-13,2000-10-14,2000,Yerel Tarih Grupları Değerlendirme Toplantısı,Diğer Etkinlik,event,1,verified,
TV00709,2. Dönem (1996–2000),2. DÖNEM,507,19 Ekim,2000-10-19,,2000,Tarihçinin Mutfağı Konferans Dizisi: Çağlar Keyder,Konferans/Söyleşi,event,1,verified,
TV00710,2. Dönem (1996–2000),2. DÖNEM,508,26 Ekim,2000-10-26,,2000,“Bankalar Caddesi: Osmanlıdan Günümüze Voyvoda Caddesi” Sergisinin Açılışı – Osmanlı Bankası Eski Genel Müdürlüğü (Osmanlı Bankası Tarihi Araştırma Merkezi ile),Sergi,event,1,verified,
TV00711,2. Dönem (1996–2000),2. DÖNEM,509,26-29 Ekim,2000-10-26,2000-10-29,2000,Esra Danacıoğlu ile Mardin-Midyat-Hasankeyf-Diyarbakır Gezisi,Gezi,event,1,verified,
TV00712,2. Dönem (1996–2000),2. DÖNEM,510,28 Ekim,2000-10-28,,2000,Afet İnan Ödül Töreni (İnan Ailesi ile) - Ankara,Yarışma,event,1,verified,
TV00713,2. Dönem (1996–2000),2. DÖNEM,511,28 Ekim,2000-10-28,,2000,“Merhaba Atina / Here İstanbul” Sergisinin Kapanışı,Sergi,event,1.0,verified,
TV00714,2. Dönem (1996–2000),2. DÖNEM,511,28 Ekim,2000-10-28,,2000,"Yurt  David E. Kyvig, Myron A. Marty, Yanıbaşımızdaki Tarih – Sami Zubaida, Richard Tapper, Ortadoğu Mutfak Kültürleri",Yayın (Yurt Yayınları),publication,2,verified,
TV00715,2. Dönem (1996–2000),2. DÖNEM,512,28 Ekim,2000-10-28,,2000,"Hacer Ansal, Emek Piyasasının Yapısı",Yayın (Vakıf),publication,1,verified,
TV00716,2. Dönem (1996–2000),2. DÖNEM,514,28 Ekim,2000-10-28,,2000,"Yurt  Sami Zubaida, Richard Tapper, Ortadoğu Mutfak Kültürleri",Yayın (Vakıf),publication,1,verified,
TV00717,2. Dönem (1996–2000),2. DÖNEM,516,28 Ekim,2000-10-28,,2000,"Tarih Vakfı  E. Füsun Alioğlu, Mardin Şehir Dokusu ve Evler – Kemal Giray, Çağatay Anadol (ed), Osmanlı Sahra Postaları – Zeynep Boratav (ed.)Türkiye'de Çevrenin ve Çevre Korumanın Tarihi",Yayın (Vakıf),publication,1,verified,
TV00718,2. Dönem (1996–2000),2. DÖNEM,517,28 Ekim,2000-10-28,,2000,"Yurt  Stefanos Yerasimos, İstanbul İmparatorluklar Başkenti - Murat Özyüksel, Hicaz Demiryolu – Peter Brown, Geç Antikçağda Roma ve Bizans Dünyası – Aydın Babuna, Bir Ulusun Doğuşu: Geçmişten Günümüze Boşnaklar – Ahmet Refik Altınay, Kadınlar Saltanatı I, II – Sula Bozis, İstanbul Lezzeti, İstanbullu Rumların Mutfak Kültürü - Renee Hirschon, Mübadele Çocukları",Yayın (Vakıf),publication,1,verified,
TV00719,2. Dönem (1996–2000),2. DÖNEM,518,28 Ekim,2000-10-28,,2000,İstanbul Dergisi 35. Sayı: “Şehir Merkezi”,D_İstanbul Dergisi,publication,1,verified,
TV00720,2. Dönem (1996–2000),2. DÖNEM,519,28 Ekim,2000-10-28,,2000,Toplumsal Tarih Dergisi 82. Sayı,Dergi (Toplumsal Tarih),publication,1,verified,
TV00721,2. Dönem (1996–2000),2. DÖNEM,522,1 Kasım,2000-11-01,,2000,Güncelin Tarihi Konferans Dizisi: “Osmanlı Döneminde Filistinliler ve Yahudiler” – Akşin Somel,Konferans/Söyleşi,event,1,verified,
TV00722,2. Dönem (1996–2000),2. DÖNEM,523,4 Kasım,2000-11-04,,2000,“Bankalar Caddesi ve Şehrin Odağının Hareketi” – İhsan Bilgin (Osmanlı Bankası Tarihi Araştırma Merkezi ile),Konferans/Söyleşi,event,1,verified,
TV00723,2. Dönem (1996–2000),2. DÖNEM,524,11 Kasım,2000-11-11,,2000,“İstanbul: Kent Mekanı ve Kent İmgesi Değişmeleri” – Atilla Yücel - (Osmanlı Bankası Tarihi Araştırma Merkezi ile),Konferans/Söyleşi,event,1,verified,
TV00724,2. Dönem (1996–2000),2. DÖNEM,525,13 Kasım,2000-11-13,,2000,“Tarih Ölümü Nasıl Okur?” Konferansı – Edhem Eldem – Eyüboğlu Lisesi,Konferans/Söyleşi,event,1,verified,
TV00725,2. Dönem (1996–2000),2. DÖNEM,526,17 Kasım,2000-11-17,,2000,Tarihçinin Mutfağı Konferans Dizisi: Mehmet Özdoğan,Konferans/Söyleşi,event,1,verified,
TV00726,2. Dönem (1996–2000),2. DÖNEM,527,25 Kasım,2000-11-25,,2000,“Sözlü Tarih Tanıkları İle Buluşma” Paneli (Osmanlı Bankası Tarihi Araştırma Merkezi ile),Konferans/Söyleşi,event,1,verified,
TV00727,2. Dönem (1996–2000),2. DÖNEM,527,25 Kasım,2000-11-25,,2000,"Yurt  Murat Özyüksel, Hicaz Demiryolu",Yayın (Yurt Yayınları),publication,1,verified,
TV00728,2. Dönem (1996–2000),2. DÖNEM,528,25 Kasım,2000-11-25,,2000,"Yurt  Aydın Babuna, Bir Ulusun Doğuşu Geçmişten Günümüze Boşnaklar, Çev. Serpil Çağlayan",Yayın (Yurt Yayınları),publication,1,verified,
TV00729,2. Dönem (1996–2000),2. DÖNEM,529,25 Kasım,2000-11-25,,2000,"Yurt  Renée Hirschon, Mübadele Çocukları, Çev. Serpil Çağlayan",Yayın (Yurt Yayınları),publication,1,verified,
TV00730,2. Dönem (1996–2000),2. DÖNEM,530,25 Kasım,2000-11-25,,2000,"Yurt  Peter Brown, Geç Antikçağ'da Romave Bizans Dünyası, Çev. Turhan Kaçar",Yayın (Yurt Yayınları),publication,1,verified,
TV00731,2. Dönem (1996–2000),2. DÖNEM,531,25 Kasım,2000-11-25,,2000,"Yurt  Sula Bozis, İstanbul Lezzeti: İstanbullu Rumların Mutfak Kültürü",Yayın (Yurt Yayınları),publication,1,verified,
TV00732,2. Dönem (1996–2000),2. DÖNEM,532,25 Kasım,2000-11-25,,2000,"Yurt  Tarihe Yolculuk Dizisi, Ahmet Refik Altınay, Kadınlar Saltanatı 1, Kadınlar Saltanatı 2",Yayın (Yurt Yayınları),publication,3,verified,
TV00733,2. Dönem (1996–2000),2. DÖNEM,534,25 Kasım,2000-11-25,,2000,Tarihçe 4. Sayı,Bülten,publication,1,verified,
TV00734,2. Dönem (1996–2000),2. DÖNEM,535,25 Kasım,2000-11-25,,2000,"Toplumsal Tarih Dergisi 83. Sayı: ""Kemalist Devrimler Şapka ve Yeni Yazı""",Dergi (Toplumsal Tarih),publication,1,verified,
TV00735,2. Dönem (1996–2000),2. DÖNEM,539,2-3 Aralık,2000-12-02,2000-12-03,2000,“Tarih Eğitiminin Yeniden Yapılandırılması” Atölyesi – ODTÜ Kongre Merkezi (ODTÜ Tarih ve Eğitim Bölümleri ile),Atölye,event,1,verified,
TV00736,2. Dönem (1996–2000),2. DÖNEM,540,9 Aralık,2000-12-09,,2000,“Mimar Vallauri Üzerine Söyleşi” – Afife Batur - (Osmanlı Bankası Tarihi Araştırma Merkezi ile),Konferans/Söyleşi,event,1,verified,
TV00737,2. Dönem (1996–2000),2. DÖNEM,541,14 Aralık,2000-12-14,,2000,"""Gençler Tarih Yazıyor Yarışması"" Ödül Töreni",Ödül/Ödül Töreni,event,1,verified,
TV00738,2. Dönem (1996–2000),2. DÖNEM,542,16-17 Aralık,2000-12-16,2000-12-17,2000,STK Sempozyumları VIII: “Türkiye-AB Bütünleşmesinde STKların Rolü” (Bazı STK’lar ile),Sempozyum,event,1,verified,
TV00739,2. Dönem (1996–2000),2. DÖNEM,543,21 Aralık,2000-12-21,,2000,Tarihçinin Mutfağı Konferans Dizisi: Cemil Koçak,Konferans/Söyleşi,event,1,verified,
TV00740,2. Dönem (1996–2000),2. DÖNEM,544,21 Aralık,2000-12-21,,2000,“Osmanlı’dan Günümüze Bankacılık ve İktisat Kitapları Bibliyografyası” Çalışmasının Tamamlanması,Proje (Diğer),project,1.0,verified,
TV00741,2. Dönem (1996–2000),2. DÖNEM,544,21 Aralık,2000-12-21,,2000,"Tarih Vakfı  Jacques Pervititch, Sigorta Haritalarında İstanbul (Proje Kitabı) - il - Tarih Öğretiminin Yeniden Yapılandırılması",Yayın (Vakıf),publication,2,verified,
TV00742,2. Dönem (1996–2000),2. DÖNEM,545,21 Aralık,2000-12-21,,2000,"Yurt  Madeline C. Zilfi, Modernleşme Eşiğinde Osmanlı Kadınları",Yayın (Vakıf),publication,1,verified,
TV00743,2. Dönem (1996–2000),2. DÖNEM,546,21 Aralık,2000-12-21,,2000,"New Perspectives On Turkey, Fall 2000",Dergi (NPT),publication,1,verified,
TV00744,2. Dönem (1996–2000),2. DÖNEM,547,21 Aralık,2000-12-21,,2000,Toplumsal Tarih Dergisi 84. Sayı,Dergi (Toplumsal Tarih),publication,1,verified,
TV00745,2. Dönem (1996–2000),2. DÖNEM,549,21 Aralık,2000-12-21,,2000,"Selim Deringil, Denge Oyunu İkinci dünya Savaşı'nda Türkiye'nin Dış Politikası",Yayın (Yurt Yayınları),publication,1,verified,
TV00746,2. Dönem (1996–2000),2. DÖNEM,550,21 Aralık,2000-12-21,,2000,"Oya Köymen (Ed.), Tarih Eğitimine Eleştirel Yaklaşımlar, Avrupalı-Türkiyeli Tarih Eğitimcileri Buluşması Ekim 2001- Kasım 2002",Yayın (Yurt Yayınları),publication,1,verified,
TV00747,2. Dönem (1996–2000),2. DÖNEM,551,21 Aralık,2000-12-21,,2000,"Murat Belge, İstanbul Gezi Rehberi",Yayın (Vakıf),publication,1,verified,
TV00748,2. Dönem (1996–2000),2. DÖNEM,553,21 Aralık,2000-12-21,,2000,Toplumsal Tarih Dergisi 111. Sayı: “Çanakkale 1915”; 32 sayfalık Avrupa Bölümü’nin başlaması,Dergi (Toplumsal Tarih),publication,1,verified,
TV00749,3. Dönem (2001–2005),3. DÖNEM,3,13 Ocak,2001-01-13,,2001,“Voyvoda’dan Adem Yavuz’a” - Sema Erder  - (Osmanlı Bankası Tarihi Araştırma Merkezi ile),Konferans/Söyleşi,event,1,verified,
TV00750,3. Dönem (2001–2005),3. DÖNEM,4,18 Ocak,2001-01-18,,2001,Tarihçinin Mutfağı Konferans Dizisi: Murat Özyüksel,Konferans/Söyleşi,event,1,verified,
TV00751,3. Dönem (2001–2005),3. DÖNEM,5,26-28 Ocak,2001-01-26,2001-01-28,2001,“Bankalar Caddesi Örneğinde İstanbul’da Sosyal-Kültürel-Ekonomik Gelişim” Atölyesi (Osmanlı Bankası Tarihi Araştırma Merkezi ve Mimar Sinan Üniversitesi ile),Atölye,event,1,verified,
TV00752,3. Dönem (2001–2005),3. DÖNEM,6,27-28 Ocak,2001-01-27,2001-01-28,2001,Nuri Akbayar ile İznik-Bilecik-Söğüt-Mudurnu-Göynük Gezisi,Gezi,event,1.0,verified,
TV00753,3. Dönem (2001–2005),3. DÖNEM,6,27-28 Ocak,2001-01-27,2001-01-28,2001,"Yurt  Jacques Perot, Frederic Hitzel, Robert Anhegger, Hatice Sultan ile Melling Kalfa-Mektuplar",Yayın (Yurt Yayınları),publication,1,verified,
TV00754,3. Dönem (2001–2005),3. DÖNEM,7,27-28 Ocak,2001-01-27,2001-01-28,2001,Türk Hava Yolları’nın 2001 Yılı İçin Tarih Vakfı’nın Kurumsal Destekçisi Olması,,organizational,,uncertain_category,
TV00755,3. Dönem (2001–2005),3. DÖNEM,7,27-28 Ocak,2001-01-27,2001-01-28,2001,İstanbul Dergisi 36. Sayı: “Ankara-İstanbul”,D_İstanbul Dergisi,publication,1,verified,
TV00756,3. Dönem (2001–2005),3. DÖNEM,8,27-28 Ocak,2001-01-27,2001-01-28,2001,"Toplumsal Tarih Dergisi 85. Sayı, “Karadeniz’de Doğa ve Tarih”",Dergi (Toplumsal Tarih),publication,1,verified,
TV00757,3. Dönem (2001–2005),3. DÖNEM,9,27-28 Ocak,2001-01-27,2001-01-28,2001,İzahlı Türk Şiiri Antolojisi Boratav Arşivinden,Yayın (Vakıf),publication,1,verified,
TV00758,3. Dönem (2001–2005),3. DÖNEM,10,27-28 Ocak,2001-01-27,2001-01-28,2001,Zeugma Yalnız Değil Türkiye'de Barajlar ve Kültürel Miras,Yayın (Yurt Yayınları),publication,1,verified,
TV00759,3. Dönem (2001–2005),3. DÖNEM,11,27-28 Ocak,2001-01-27,2001-01-28,2001,Tarih Yazımında Yeni Yaklaşımlar Kürselleşme ve Yerelleşme,Yayın (Vakıf),publication,1,verified,
TV00760,3. Dönem (2001–2005),3. DÖNEM,12,27-28 Ocak,2001-01-27,2001-01-28,2001,Müzecilikte Yeni Yaklaşımlar Küreselleşme ve Yerelleşme,Yayın (Vakıf),publication,1,verified,
TV00761,3. Dönem (2001–2005),3. DÖNEM,14,1 Şubat,2001-02-01,,2001,Güncelin Tarihi Konferans Dizisi: “Osmanlı’da Zaptiye Teşkilatı” – Musa Çadırcı - Ankara,Konferans/Söyleşi,event,1,verified,
TV00762,3. Dönem (2001–2005),3. DÖNEM,15,11 Şubat,2001-02-11,,2001,“Bankalar Caddesi” Sergisinin Kapanışı,Sergi,event,1,verified,
TV00763,3. Dönem (2001–2005),3. DÖNEM,16,15 Şubat,2001-02-15,,2001,Mersin Yerel Tarih Grubu Toplantısı,Diğer Etkinlik,event,1,verified,
TV00764,3. Dönem (2001–2005),3. DÖNEM,17,15 Şubat,2001-02-15,,2001,Tarihçinin Mutfağı Konferans Dizisi: Ara Altun,Konferans/Söyleşi,event,1,verified,
TV00765,3. Dönem (2001–2005),3. DÖNEM,18,17-18 Şubat,2001-02-17,2001-02-18,2001,“Yerel Tarih Çalışmalarında Sözlü Tarih” Atölyesi – Antakya,Diğer Etkinlik,event,1,verified,
TV00766,3. Dönem (2001–2005),3. DÖNEM,19,24-25 Şubat,2001-02-24,2001-02-25,2001,Nuri Akbayar ile “İlk Başkent Bursa Gezisi”,Gezi,event,1,verified,
TV00767,3. Dönem (2001–2005),3. DÖNEM,19,24-25 Şubat,2001-02-24,2001-02-25,2001,"Madeline C. Zilfi, Modernleşmenin Eşiğinde Osmanlı Kadınları",Yayın (Yurt Yayınları),publication,1,verified,
TV00768,3. Dönem (2001–2005),3. DÖNEM,20,24-25 Şubat,2001-02-24,2001-02-25,2001,"Sabri Yetkin, Erkan Serçe, Egebank Tarihi",Yayın (Vakıf),publication,1,verified,
TV00769,3. Dönem (2001–2005),3. DÖNEM,21,24-25 Şubat,2001-02-24,2001-02-25,2001,"Yurt  Ahmet Refik Altınay, Sultan Cem",Yayın (Yurt Yayınları),publication,1,verified,
TV00770,3. Dönem (2001–2005),3. DÖNEM,22,24-25 Şubat,2001-02-24,2001-02-25,2001,Toplumsal Tarih Dergisi 86. Sayı,Dergi (Toplumsal Tarih),publication,1,verified,
TV00771,3. Dönem (2001–2005),3. DÖNEM,24,15 Mart,2001-03-15,,2001,Tarihçinin Mutfağı Konferans Dizisi: Baha Tanman,Konferans/Söyleşi,event,1,verified,
TV00772,3. Dönem (2001–2005),3. DÖNEM,25,24-25 Mart,2001-03-24,2001-03-25,2001,Nuri Akbayar ile “İkinci Başkent Edirne Gezisi”,Gezi,event,1,verified,
TV00773,3. Dönem (2001–2005),3. DÖNEM,26,29-31 Mart,2001-03-29,2001-03-31,2001,Ünye Yerel Tarih Grubu Toplantısı,Diğer Etkinlik,event,1,verified,
TV00774,3. Dönem (2001–2005),3. DÖNEM,26,29-31 Mart,2001-03-29,2001-03-31,2001,"Jacques Perot, Frederic Hitzel, Robert Anhegger, Hatice Sultan ve Mellling Kalfa Mektuplar",Yayın (Yurt Yayınları),publication,1,verified,
TV00775,3. Dönem (2001–2005),3. DÖNEM,27,29-31 Mart,2001-03-29,2001-03-31,2001,"Ahmet Refik Altınay, Sultan Cem",Yayın (Yurt Yayınları),publication,,verified,
TV00776,3. Dönem (2001–2005),3. DÖNEM,28,29-31 Mart,2001-03-29,2001-03-31,2001,"Yurt  Doland M. Nicol, Bizansın Soylu Kadınları",Yayın (Yurt Yayınları),publication,,verified,
TV00777,3. Dönem (2001–2005),3. DÖNEM,29,29-31 Mart,2001-03-29,2001-03-31,2001,"Toplumsal Tarih Dergisi 87. Sayı, “Kadın Yazıları”",Dergi (Toplumsal Tarih),publication,1,verified,
TV00778,3. Dönem (2001–2005),3. DÖNEM,31,7 Nisan,2001-04-07,,2001,“Fotoğrafın Tarihsel Belge Olarak Anlamı” Konferansı – Prof. Dr. Klaus Tenfelde,Konferans/Söyleşi,event,1,verified,
TV00779,3. Dönem (2001–2005),3. DÖNEM,32,5-8 Nisan,2001-04-05,2001-04-08,2001,“Taşın ve İnancın Şiiri Mardin” ve “Merhaba Atina/Here İstanbul Sergilerinin TÜYAP Beylikdüzü’nde Açılması,Sergi,event,2,verified,
TV00780,3. Dönem (2001–2005),3. DÖNEM,33,19 Nisan,2001-04-19,,2001,Tarihçinin Mutfağı Konferans Dizisi: Ahmet Kuyaş,Konferans/Söyleşi,event,1,verified,
TV00781,3. Dönem (2001–2005),3. DÖNEM,34,20-23 Nisan,2001-04-20,2001-04-23,2001,Esra Danacıoğlu ile Antep-Nemrut-Urfa-Mardin-Hasankeyf Gezisi,Gezi,event,1,verified,
TV00782,3. Dönem (2001–2005),3. DÖNEM,35,20-23 Nisan,2001-04-20,2001-04-23,2001,İnci Türkoğlu ile Mardin Gezisi,Gezi,event,1,verified,
TV00783,3. Dönem (2001–2005),3. DÖNEM,36,28-30 Nisan,2001-04-28,2001-04-30,2001,Antakya Yerel Tarih Grubu Toplantısı,Diğer Etkinlik,event,1,verified,
TV00784,3. Dönem (2001–2005),3. DÖNEM,37,28-29 Nisan,2001-04-28,2001-04-29,2001,Nuri Akbayar ile İznik-Bilecik-Söğüt-Mudurnu Gezisi,Gezi,event,1,verified,
TV00785,3. Dönem (2001–2005),3. DÖNEM,38,29 Nisan,2001-04-29,,2001,Kilis Yerel Tarih Grubu Toplantısı,Diğer Etkinlik,event,1,verified,
TV00786,3. Dönem (2001–2005),3. DÖNEM,38,29 Nisan,2001-04-29,,2001,"Donald M. Nicol, Bizans'ın Soylu Kadınları On Protre, 1250-1500, Çev. Özden Arıkan",Yayın (Yurt Yayınları),publication,1,verified,
TV00787,3. Dönem (2001–2005),3. DÖNEM,39,29 Nisan,2001-04-29,,2001,“Balkan Tarih Ders Kitaplarının İyileştirilmesi” Projesinin Başlaması,Proje (Diğer),publication,1,verified,
TV00788,3. Dönem (2001–2005),3. DÖNEM,40,29 Nisan,2001-04-29,,2001,"Yurt  Stephen Caunce, Sözlü Tarih ve Yerel Tarihçi",Yayın (Yurt Yayınları),publication,1,verified,
TV00789,3. Dönem (2001–2005),3. DÖNEM,41,29 Nisan,2001-04-29,,2001,Tarihçe 5. Sayı,Bülten,publication,1,verified,
TV00790,3. Dönem (2001–2005),3. DÖNEM,42,29 Nisan,2001-04-29,,2001,Toplumsal Tarih 88. Sayı,Dergi (Toplumsal Tarih),publication,1,verified,
TV00791,3. Dönem (2001–2005),3. DÖNEM,43,29 Nisan,2001-04-29,,2001,İstanbul Dergisi 37. Sayı: “İstanbul'un Kapıları”,D_İstanbul Dergisi,publication,1,verified,
TV00792,3. Dönem (2001–2005),3. DÖNEM,45,12 Mayıs,2001-05-12,,2001,“Yerel Tarih Çalışmalarında Sözlü Tarih” Atölyesi -Konya,Diğer Etkinlik,event,1,verified,
TV00793,3. Dönem (2001–2005),3. DÖNEM,46,14-15 Mayıs,2001-05-14,2001-05-15,2001,“Tarih Öğrencileri Kongresi”  - ODTÜ Kongre Merkezi (ODTÜ ve ODTÜ Tarih Bölümü ile),Kongre,event,1,verified,
TV00794,3. Dönem (2001–2005),3. DÖNEM,47,17 Mayıs,2001-05-17,,2001,Tarihçinin Mutfağı Konferans Dizisi: Zeynep Ahunbay,Konferans/Söyleşi,event,1,verified,
TV00795,3. Dönem (2001–2005),3. DÖNEM,48,27 Mayıs,2001-05-27,,2001,Ünye Yerel Tarih Grubu Toplantısı - Darphane,Diğer Etkinlik,event,1,verified,
TV00796,3. Dönem (2001–2005),3. DÖNEM,49,27 Mayıs,2001-05-27,,2001,“Adım Adım Mardin Rehber Kitap” Projesi Çalışmasının Başlaması,Proje (Diğer),project,1,verified,
TV00797,3. Dönem (2001–2005),3. DÖNEM,50,27 Mayıs,2001-05-27,,2001,“Sanal İstanbul Müzesi” Çalışmalarının Bülent Özden Yönetiminde Başlaması,Proje (Diğer),project,1,verified,
TV00798,3. Dönem (2001–2005),3. DÖNEM,50,27 Mayıs,2001-05-27,,2001,"Stephen Caunce, Sözlü Tarih ve Yerel Tarihçi, Çev. Bilmez Bülent Can, Alper Yalçınkaya",Yayın (Yurt Yayınları),publication,1,verified,
TV00799,3. Dönem (2001–2005),3. DÖNEM,51,27 Mayıs,2001-05-27,,2001,"Tarih Vakfı  Pertev Naili Boratav, Uçar Leyli – STK Sempozyumları Dizisi: Avrupa Birliği Devlet ve STK'lar - Ali Akyıldız, Osmanlı Dönemi Tahvil ve Hisse Senetleri",Yayın (Vakıf),publication,3,verified,
TV00800,3. Dönem (2001–2005),3. DÖNEM,52,27 Mayıs,2001-05-27,,2001,Toplumsal Tarih 89. Sayı,Dergi (Toplumsal Tarih),publication,1,verified,
TV00801,3. Dönem (2001–2005),3. DÖNEM,54,2 Haziran,2001-06-02,,2001,“Yerel Tarih Çalışmalarında Sözlü Tarih” Atölyesi - Kilis,Diğer Etkinlik,event,1,verified,
TV00802,3. Dönem (2001–2005),3. DÖNEM,55,2-3 Haziran,2001-06-02,2001-06-03,2001,"STK Sempozyumları IX: “Sivil Toplum Kuruluşlarında Örgüt İçi Demokrasi, Katılım ve Gönüllülük” (Bazı STK’lar ile)",Sempozyum,event,1,verified,
TV00803,3. Dönem (2001–2005),3. DÖNEM,56,8-10 Haziran,2001-06-08,2001-06-10,2001,Mardin Yerel Tarih Grubu Toplantısı,Diğer Etkinlik,event,1,verified,
TV00804,3. Dönem (2001–2005),3. DÖNEM,57,15-16 Haziran,2001-06-15,2001-06-16,2001,Kayseri Yerel Tarih Grubu Toplantısı,Diğer Etkinlik,event,1,verified,
TV00805,3. Dönem (2001–2005),3. DÖNEM,58,16-17 Haziran,2001-06-16,2001-06-17,2001,“Balkan Tarih Ders Kitaplarının İyileştirilmesi” Projesi Uluslararası Planlama Atölyesi,Atölye,event,1,verified,
TV00806,3. Dönem (2001–2005),3. DÖNEM,59,21-24 Haziran,2001-06-21,2001-06-24,2001,Oktay Belli ile Kars-Van-Doğu Beyazıt Gezisi,Gezi,event,1,verified,
TV00807,3. Dönem (2001–2005),3. DÖNEM,60,23 Haziran,2001-06-23,,2001,“Tabularımız ve Tarihçiliğimiz” Atölyesi,Atölye,event,1,verified,
TV00808,3. Dönem (2001–2005),3. DÖNEM,60,23 Haziran,2001-06-23,,2001,[Gizli bilgi içeriyor],,publication,,uncertain_category,
TV00809,3. Dönem (2001–2005),3. DÖNEM,61,25-29 Haziran,2001-06-25,2001-06-29,2001,Ferruh Armutçu ile Tokat-Sivas-Divriği-Nemrud-Urfa-Hasankeyf-Diyarbakır Gezisi,Gezi,event,1,verified,
